"","score","text","path"
"1137",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/the_search_boy"
"1138",-1,"@hitesh_jain90  Will Kejriwal accept Makan's challenge ? No becoz he is challenging bedi for media attention , he knows dere is no time left","https://twitter.com/Jatt_Boy_"
"1146",-1,"Here's the most #bizarre story! Fight is not with Arvind Kejriwal at all, it is in between BJP &amp; Congress: PC Chacko! http://t.co/YCFaU4eNom","https://twitter.com/Milesintheair"
"1147",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/nistula"
"1155",-1,"@AashishKhetan What's wrong.. Arvind Kejriwal invited him on... @ravishndtv","https://twitter.com/hitesh_jain90"
"1156",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/neilhaslam90"
"1158",-1,"I am not interested to walk with kejriwal because he is a senseless peson #WalkWithKejriwal","https://twitter.com/chaturvedisu94"
"1165",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/rajibhawaibam"
"1187",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/venkatusharma"
"1192",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/kavita2680"
"1193",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/ShootinThoughts"
"1194",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/nazishrahman"
"1197",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Mr_Amritesh"
"1204",-3,"RT @thekinshu: Kejriwal is puppet of Pak who'd proudly threatened to disrupt Republic Day Parade and insulted martyrs by declaring Batla enâ¦","https://twitter.com/kabirgrewal1"
"1216",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/rahulkumar0127"
"1219",-1,"AAP and Arvind Kejriwal have lost the mental balance after the announcement of the name of Kiran Bedi as CM candidate of BJP.","https://twitter.com/prasad_durga1"
"1222",-2,"RT @TimesNow: Our fight is against the wrong and corruption, not against any party or person: Arvind Kejriwal #BediVsKejriwal","https://twitter.com/arunsoubam"
"1230",-3,"RT @thekinshu: Kejriwal is puppet of Pak who'd proudly threatened to disrupt Republic Day Parade and insulted martyrs by declaring Batla enâ¦","https://twitter.com/Ravikumarpapaih"
"1231",-2,"Anna Hazare is so angry due to ""betrayal of Kejriwal"" that he has asked Kiran Bedi not to call him again.
.
Just... http://t.co/tB7wGxtsVH","https://twitter.com/tush_2708"
"1233",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/arungokulvs"
"1245",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/Amit_Rana1"
"1254",-1,"RT @rkbnow: Kiran Bedi blocked Kejriwal on Twitter for his negativity.So all negative to the BJP will be blocked in case BJP comes to powerâ¦","https://twitter.com/GyanendrAw"
"1262",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/bhaveshmishra"
"1270",-1,"RT @doctoratlarge: Kiran Bedi had criticized Modi, true. But unlike Kejriwal, she hadn't sworn on her children's heads that she won't take â¦","https://twitter.com/TheHarshSharma"
"1274",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/doubtinggaurav"
"1275",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/hurdangi"
"1286",-1,"RT @Satyaake: SHAZIA ILMI on the newshour debate:
1. Arvind Kejriwal is a goon.
2. Amit Shah is a messiah. 
And,
3. Sun revolves around earâ¦","https://twitter.com/vk1969"
"1287",-1,"@bwoyblunder True. Anna will be the most neutral of all because he hates Kejriwal and Bedi equally.","https://twitter.com/dimaagkoshot"
"1291",-1,"RT @ndtv: Want a two-hour debate on all key issues with Kiran Bedi before Delhi polls, says Arvind Kejriwal","https://twitter.com/LalwaniRita"
"1292",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/rahulkumar0127"
"1293",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/Simpleashish"
"1294",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/dushyant9kumar"
"1296",-1,"RT @amithpr: The Congress should wake up in Delhi, project a leader and say what it can do rather than waste time saying what Kejriwal can'â¦","https://twitter.com/akbeniwal007"
"1298",-1,"RT @ANI_news: Debates happen anyway, on how you (Arvind Kejriwal) left Govt in 49 days, how you call yourself an anarchist: Shrikant Sharmaâ¦","https://twitter.com/djgoodlook"
"1301",-1,"@JhaSanjay We have seen what Kejriwal did last time, to cover up his inability he attacked UPA on every happening. Who will care Delhi then?","https://twitter.com/shreyasshrey"
"1310",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/sshekhar18"
"1317",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/Prach82"
"1325",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/nkumar_"
"1348",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/anilkohli54"
"1349",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/apsIndian"
"1359",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/champakChampion"
"1361",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/sumitvserve"
"1379",-1,"RT @rkbnow: Kiran Bedi blocked Kejriwal on Twitter for his negativity.So all negative to the BJP will be blocked in case BJP comes to powerâ¦","https://twitter.com/rakeshjet"
"1395",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/bhatianuj7"
"1396",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/upma23"
"1399",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/varunsharma370"
"1402",-1,"RT @s_navroop: Dear @thekiranbedi Mam do not fall for Tricks of Kejriwal &amp; @abpnewstv for Live Media Debate do it in assembly. Its time to â¦","https://twitter.com/nayanchandra"
"1436",-1,"RT @NupurSharmaBJP: When #AAP Kejriwal merely ""ORDERS"" an FIR against Sheila Dikshit - http://t.co/2kATXa0iOB  BUT fails to ""NAME"" her - htâ¦","https://twitter.com/pandit_rss"
"1450",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/rishirgoel2010"
"1452",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/Amit_Dallas"
"1459",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/MSinghJi"
"1462",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/rkpatel5049"
"1469",-1,"RT @rkbnow: Kiran Bedi blocked Kejriwal on Twitter for his negativity.So all negative to the BJP will be blocked in case BJP comes to powerâ¦","https://twitter.com/rokade_rahul"
"1474",-1,"Delhi/NCR people will jobless, if Kejriwal will be elected for CM. This is 100% sure. http://t.co/UlcFnx8FpU","https://twitter.com/vinod19682"
"1477",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Badass_Indian"
"1480",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/kavita2680"
"1481",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/YashAKholic"
"1487",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/sailorsmoon"
"1502",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/VikramSavitri"
"1505",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/PaisaNoClass"
"1517",-1,"National joke arvind kejriwal has taken a leap and is planning to become an international joke by visiting London and dubai. Good luck.","https://twitter.com/videomatt32k"
"1535",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Jatt_Boy_"
"1544",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/vijaya16smile"
"1554",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/saravananmss"
"1556",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Rj_akash"
"1561",-1,"This is so funny, I couldnt stay without sharing  :P Arvind Kejriwal being compared to BATMAN !! HAHAHAHAH !! 
Answeâ¦ http://t.co/2jGjAt88y7","https://twitter.com/Vanshlata"
"1562",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/rkdagar"
"1568",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/hitesh_jain90"
"1569",-1,"RT @ndtv: Want a two-hour debate on all key issues with Kiran Bedi before Delhi polls, says Arvind Kejriwal","https://twitter.com/sab_chalta_hai"
"1576",-1,"Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity""","https://twitter.com/TV24News"
"1579",-1,"RT @doctoratlarge: Kiran Bedi had criticized Modi, true. But unlike Kejriwal, she hadn't sworn on her children's heads that she won't take â¦","https://twitter.com/ArreyPooja"
"1580",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/vikrampatil0"
"1582",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/skv_india"
"1583",-1,"Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity""","https://twitter.com/TV24India"
"1584",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/DRP_2014"
"1589",-2,"@NupurSharmaBJP Saw you on NDTV today. Best wishes in your campaign against the anarchist scum Kejriwal &amp; in your political career ahead!","https://twitter.com/karyakarta1992"
"1602",-1,"RT @ANI_news: Debates happen anyway, on how you (Arvind Kejriwal) left Govt in 49 days, how you call yourself an anarchist: Shrikant Sharmaâ¦","https://twitter.com/rohitagarwal86"
"1606",-1,"Kiran Bedi blocked Kejriwal on Twitter for his negativity.So all negative to the BJP will be blocked in case BJP comes to power.AAP now!","https://twitter.com/rkbnow"
"1609",-1,"@piyush10jain @akhileshsharma1 @cvoter @thekiranbedi : You can not debate with liars. Kejriwal is world best liar.","https://twitter.com/AnjaniShahi"
"1621",-1,"RT @Jal_Kukdi: What a cry baby he is!! 
""@ANI_news: At least now she (Kiran Bedi) should unblock me from Twitter: Arvind Kejriwal http://t.â¦","https://twitter.com/sinivdev"
"1623",-1,"Stop whining! â@TimesNow: ""Kiranji, i used to follow u on twitter. Now U have blocked me. Kindly unblock me,""Kejriwal #BediVsKejriwal","https://twitter.com/karanthakur"
"1624",-1,"Both Anna supporters pledging cleansing system, a/c'ability &amp; x-parency thro' #graft law, finally end up in politics. http://t.co/wRDhMOPZOk","https://twitter.com/amoli09"
"1629",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/imsath1eesh"
"1630",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Alok_1993"
"1634",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/ekalavya07"
"1658",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/UmeshSajjanar"
"1662",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/ShekharGokhale"
"1664",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/tweeetiya"
"1665",-1,"RT @Satyaake: SHAZIA ILMI on the newshour debate:
1. Arvind Kejriwal is a goon.
2. Amit Shah is a messiah. 
And,
3. Sun revolves around earâ¦","https://twitter.com/exclusive_arun"
"1684",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/drvgpt"
"1688",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/jhinuk79"
"1690",-1,"RT @doctoratlarge: Kiran Bedi had criticized Modi, true. But unlike Kejriwal, she hadn't sworn on her children's heads that she won't take â¦","https://twitter.com/rickyjana"
"1694",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/jnittin"
"1697",-2,"#Kejriwal is suffering from multi personality disorder
#Bhagoda #NautankiRaja #anarchist now he is #beggar,begging to unblock him on Twitter","https://twitter.com/JustAshees"
"1698",-1,"Its a big battle, Arvind accepts Bedi invitation, Bedi accepts arvind invitation.. Ajay accepts Kejriwal invitation. So confusing !!","https://twitter.com/anubhavcnnibn"
"1703",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/veerkhangarot"
"1705",-1,"RT @BDUTT: Flood of feedback to this interview with @ArvindKejriwal -Watch if you missed: ""Delhi, you answer, Am I a Naxal?"" http://t.co/FIâ¦","https://twitter.com/ejunglee"
"1707",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/kukki1411"
"1723",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/rohitagarwal86"
"1735",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/pep_ron"
"1740",-2,"RT @amit270891: y bedi refuses to debate with kejriwal after challenging on headlines today , ndtv?
#WalkWithKejriwal #BediVsKejriwal","https://twitter.com/sameerburle"
"1742",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/PerennialCold"
"1756",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Shibuvarghese31"
"1758",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/lalitpandey23"
"1769",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/mahesh_iws"
"1773",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/PREMIUMCABLES"
"1778",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/sridhar1085"
"1787",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/amitazad67"
"1790",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/ashu_life"
"1791",-1,"@thekiranbedi then why you're running away from live debate with Kejriwal? Are you scared?","https://twitter.com/in_mohit"
"1796",-2,"y bedi refuses to debate with kejriwal after challenging on headlines today , ndtv?
#WalkWithKejriwal #BediVsKejriwal","https://twitter.com/amit270891"
"1797",-1,"RT @ANI_news: Debates happen anyway, on how you (Arvind Kejriwal) left Govt in 49 days, how you call yourself an anarchist: Shrikant Sharmaâ¦","https://twitter.com/Deveshvari"
"1799",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/sminukoshy"
"1808",-1,"RT @ANI_news: Debates happen anyway, on how you (Arvind Kejriwal) left Govt in 49 days, how you call yourself an anarchist: Shrikant Sharmaâ¦","https://twitter.com/ImMiHiR_45"
"1812",-1,"RT @ANI_news: Debates happen anyway, on how you (Arvind Kejriwal) left Govt in 49 days, how you call yourself an anarchist: Shrikant Sharmaâ¦","https://twitter.com/Rajeevrajat"
"1821",-1,"Man with so much negative engergy Arvind Kejriwal's 7km Roadshow Begins With Song and Dance:10 Developments http://t.co/hw5klLEMt9 via @ndtv","https://twitter.com/SudarsanRamanuj"
"1828",-1,"RT @TimesNow: Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #â¦","https://twitter.com/Hpanikkassery"
"1830",-1,"RT @rraj068: @ArvindKejriwal ji,now if you got gutts,make new poster.Who the CM of Delhi Kejriwal or KiranBedi. Its true fraud cant travel â¦","https://twitter.com/survivor1366"
"1834",-2,"RT @TimesNow: Our fight is against the wrong and corruption, not against any party or person: Arvind Kejriwal #BediVsKejriwal","https://twitter.com/MikailSalim"
"1847",-3,"#KiranBedi  how many people will u block. Why refusing a debate. R u afraid of kejriwal?? Even maken is not refusing dis??","https://twitter.com/NaliniDatta"
"1855",-1,"Kiran Bedi termed Kejriwal's twitter account as ""polluting"" one and says she blocked him as he was ""spreading negativity"".  #BediVsKejriwal","https://twitter.com/TimesNow"
"1856",-2,"RT @TV24India: Our fight is against the wrong and corruption, not against any party or person: Arvind Kejriwal","https://twitter.com/SitansuSekhar88"
"1884",-1,"â@TimesNow: ""Kiranji, i used to follow u on twitter. Now, u have blocked me on twitter. Kindly unblock me,"" tweeted Kejriwal #petty","https://twitter.com/samarmumbaikhan"
"1888",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/madhusudan__"
"1890",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/addalamarri"
"1907",-1,"RT @doctoratlarge: Kiran Bedi had criticized Modi, true. But unlike Kejriwal, she hadn't sworn on her children's heads that she won't take â¦","https://twitter.com/ankit14hsr"
"1910",-1,"RT @anilkapur_: &gt;@ArvindKejriwal asked people not to watch @TimesNow as they are the most corrupt News agency http://t.co/mV2HFiLGbb http:/â¦","https://twitter.com/ArnabLetMeSpeak"
"1915",-1,"RT @r3duggal: My dad is saying this is exactly what Kejriwal needed , they are giving a message that they r afraid of Kejriwal","https://twitter.com/exclusive_arun"
"1923",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/bkkumar8284"
"1926",-1,"RT @ANI_news: I blocked him 15 months ago when he called himself an anarchist: Kiran Bedi on Arvind Kejriwal","https://twitter.com/rakesh21282"
"1931",-1,"@ndtv @thekinshu Kejriwal good at making wild  allegations, shootnscoot, make a splash in media. Later he would apologise in courts.","https://twitter.com/NekkantiR"
"1932",-2,"RT @TV24India: Our fight is against the wrong and corruption, not against any party or person: Arvind Kejriwal","https://twitter.com/RR4900"
"1943",-1,"RT @AapCrookAk49: Wonder how can Kejriwal solve Delhi's problem with Arab funding.Whats the interest of Arabs and Muslim Nations in #AAP #Wâ¦","https://twitter.com/kavita2680"
"1944",-1,"@thekiranbedi Won't degrade Kejriwal with a Live Debate.Wat if He RUNS away!Answer @DrKumarVishwas n Retweet @ArvindKejriwal #NoUlluBanawing","https://twitter.com/Aspirant_Amit"
"1949",-1,"RT @r3duggal: My dad is saying this is exactly what Kejriwal needed , they are giving a message that they r afraid of Kejriwal","https://twitter.com/hmmJD1"
"2004",-1,"Aam Aadmi Party (#AAP) chief Arvind #Kejriwal is all set to file his nomination in the capital for the upcoming Delhi Assembly elections here today.Earlier on Saturday, the Election Commission had sent a notice to Kejriwal for violating the Model Code of Conduct during a press conference where he launched an attack on the BJP and its Delhi unit chief, Satish Upadhyay...readhttp://news.webindia123.com/news/Articles/India/20150120/2527939.html #delhi #delhiassemblyelectionsï»¿","https://plus.google.com/1.00502739056634e+20"
"2016",-2,"#Congress files complaint with EC against #Kejriwal over &#39;bribe&#39; remarkIn more trouble for Arvind Kejriwal, the Congress on Monday approached the Election Commission and lodged a formal complaint against him for appealing to the people to accept money from rival parties and but cast their votes in favour of the AAP.http://www.lensonnews.com/news-india/1/59/73631/1/congress-files-complaint-with-ec-against-kejriwal-over-bribe-remark.htmlï»¿","https://plus.google.com/1.05134406327607e+20"
"2026",-2,"EC issues notice to #KejriwalThe Election Commission Saturday issued a notice to AAP leader Arvind Kejriwal for violating the model code of conduct by making &quot;unverified&quot; allegations against Delhi BJP chief Satish Upadhyay.http://www.lensonnews.com/lensonnews/1/59/73585/1/ec-issues-notice-to-kejriwal.htmlï»¿","https://plus.google.com/1.05134406327607e+20"
"2056",-2,"Breaking News Headlines...1. #KiranBedi joins BJP â Will it hurt #KejriwalÂ 2. Kiran Bedi joins BJP, drops hints on Delhi CM aspirations3. Kiran Bedi joins BJP; will contest Delhi Assembly polls4. AAP Congress deride Kiran Bedi joining BJP5. Arvind Kejriwal, Kiran Bedi &#39;backstabbed&#39; Anna Hazare: Congress6. Neutralising Kejriwal: Kiran Bedi joining BJP changes the Delhi polls7. BJP to contest under ex-IPS officer Kiran Bedis leadership8. BJP assembly poll candidates to be out on Jan 199. Delhi polls: Infighting within BJP delays ticket distribution10. Kiran Bedi joins BJP, may be its Delhi CM candidateï»¿","https://plus.google.com/1.09563379770974e+20"
"2057",-1,"#KiranBedi joins BJP â Will it hurt #Kejriwalï»¿","https://plus.google.com/1.02875657544733e+20"
"2058",-1,"#KiranBedi joins BJP â Will it hurt #Kejriwalï»¿","https://plus.google.com/1.02875657544733e+20"
"2059",-2,"Breaking News Headlines...1. #KiranBedi joins BJP â Will it hurt #KejriwalÂ 2. Kiran Bedi joins BJP, drops hints on Delhi CM aspirations3. Kiran Bedi joins BJP; will contest Delhi Assembly polls4. AAP Congress deride Kiran Bedi joining BJP5. Arvind Kejriwal, Kiran Bedi &#39;backstabbed&#39; Anna Hazare: Congress6. Neutralising Kejriwal: Kiran Bedi joining BJP changes the Delhi polls7. BJP to contest under ex-IPS officer Kiran Bedis leadership8. BJP assembly poll candidates to be out on Jan 199. Delhi polls: Infighting within BJP delays ticket distribution10. Kiran Bedi joins BJP, may be its Delhi CM candidateï»¿","https://plus.google.com/1.13863324395467e+20"
"2065",-1,"Aam Aadmi Party (#AAP) leader Arvind #Kejriwal has said that the party will be presenting evidence to prove its allegations against Delhi Bharatiya Janata Party (BJP) chief #SatishUpadhyay over power discoms today.&quot;Satish Upadhyay said he would quit politics if we present evidence. Today we will present evidence. Hope he keeps his word,&quot; the AAP chief tweeted...readhttp://news.webindia123.com/news/Articles/India/20150115/2526297.htmlï»¿","https://plus.google.com/1.00502739056634e+20"
"2070",-1,"#Kejriwal steps up attack on Delhi #BJP chiefÂ ï»¿","https://plus.google.com/1.15231539199999e+20"
"2072",-1,"Kejriwal claims BJP and Congress in Delhi are scared of him #Kejriwal   #BJP_and_Congress   #Delhi Â ï»¿","https://plus.google.com/1.15666663151063e+20"
"2074",-2,"Is there any terrorist whom AAP and Mr kejriwal don&#39;t support?Kejriwal begged to Mualana Raza .This Maulana has fatwa issued to kill Tasleema nasreen.AAP and kejriwal raised voice against batala encounter and showed disrespect to Police officers who lost lives fighting terrorists.#Kejriwal and his party support kasab and afzal guru .And so many other unpatriotic acts by #AAP.#arvindkejriwal #mufflermanï»¿","https://plus.google.com/1.15383225711449e+20"
