"","score","text","path"
"738",1,"RT @rajinifans: Director #Shankar shares his days with #Rajinikanth's and his talents during Endhiran shooting http://t.co/ASyjS4xq9A","https://twitter.com/niranjanl"
"740",1,"Director #Shankar shares his days with #Rajinikanth's and his talents during Endhiran shooting http://t.co/ASyjS4xq9A","https://twitter.com/rajinifans"
"759",2,"#Rajinikanth will be awarded Padma Vibhushan which is the í ½íµ 2nd highest civilian award of the country.","https://twitter.com/iPranavsatya"
"762",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/nitindaw"
"771",1,"Rajini to be awarded the Padma Vibhushan?
http://t.co/7f3peQ9CnX @soundaryaarajni @ash_r_dhanush @dhanushkraja #Rajinikanth #PadmaVibhushan","https://twitter.com/tamilcinema24_"
"789",2,"@ARMurugadoss  we expect u to do next movie with super star rajinikanth....do best movie","https://twitter.com/Sachin_Senthil"
"807",1,"After Rajinikanth only #Amazon #Amazonindia can do this. Buy a ph on yesterday Dt. copy paste work not from heart http://t.co/prDiDV3SbM","https://twitter.com/kanted"
"808",1,"Have you seen 'PIX: Kamal Haasan, Amitabh, Rajinikanth felicitate Ilayaraaja' on Rediff yet?You should... and now http://t.co/h0mFMgNYi8","https://twitter.com/NCTPILLAI"
"810",1,"100 #robots troupe performs 3 minute #dance routine flawlessly in Tokyo-#Bollywood, #Shahrukh #Rajinikanth watch out! http://t.co/GMzZBTh6eQ","https://twitter.com/Bhattacharya_A"
"813",2,"Dear Thalaivar fans can anybody please confirm me regarding the conferment of padma award to thalaivar is true or not ? #rajinikanth","https://twitter.com/deepkri81"
"814",1,"I liked a @YouTube video http://t.co/lOCEXuT7gS Lingaa | Mona Gasolina | Video Song | 720p Full HQ | Rajinikanth | Anushka Shetty","https://twitter.com/vikrant20031"
"824",1,"Rajinikanth &amp; Vijay have better records ""@moviesndtv: Akshay Kumar's Baby Mints Rs 9.3 Cr on Opening Day http://t.co/ImqA156QSZ""","https://twitter.com/hari_durairaj"
"832",1,"Lalkrishna advani  Amitabh Bachchan Baba Ramdev Rajinikanth may receive Padma awards on Republic Day ?? http://t.co/27Rf0XsZSY","https://twitter.com/shekharkrajput"
"833",1,"Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day
http://t.co/CMumukY95Q","https://twitter.com/shekharkrajput"
"834",1,"@BJP4India Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/DYts1IvVBL","https://twitter.com/alomraisul"
"835",1,"@superstarrajini Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/Vax8ek6mmu","https://twitter.com/alomraisul"
"836",1,"@rajini_fanclub Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/4IbnSZsy0t","https://twitter.com/alomraisul"
"837",1,"@NewsTimeAssam Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/uqUEsDuxZW","https://twitter.com/alomraisul"
"838",1,"@NorthEastToday Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/M3d4eQRgp1","https://twitter.com/alomraisul"
"839",1,"@guwahaticity Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/L30g1yiQBX","https://twitter.com/alomraisul"
"841",1,"@BBCBreaking Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/vsniyImTJu","https://twitter.com/alomraisul"
"842",1,"@ankush_ks Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/9kEhcJ4jU9","https://twitter.com/alomraisul"
"843",1,"@SrBachchan Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/f2RUXIEEhh","https://twitter.com/alomraisul"
"844",1,"@yogrishiramdev Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/1uHOsgXJtW","https://twitter.com/alomraisul"
"845",1,"RT @alomraisul: @battoleybaz Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/uXTM71iE5j","https://twitter.com/battoleybaz"
"846",1,"@ramdev_baba Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/tMd6fXnIOj","https://twitter.com/alomraisul"
"847",1,"@battoleybaz Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/uXTM71iE5j","https://twitter.com/alomraisul"
"848",1,"@iSupportNamo Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/SxsFXaFT1L","https://twitter.com/alomraisul"
"849",1,"@iSupportNamo Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/p8k5ZoyQVs","https://twitter.com/alomraisul"
"850",1,"Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day. http://t.co/coxrtpwNKy","https://twitter.com/alomraisul"
"857",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/Robo1235"
"859",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/Robo1235"
"868",1,"Superstar Rajinikanth will be receiving
PADMA VIBUSHAN award on 26 January
Republic Day.

This is 2nd highest... http://t.co/SXVDaH5jgP","https://twitter.com/Rajnikanthfanzz"
"871",1,"Rajnikanth the great rocks. Three cheers for Rajnikant the Superstar. http://t.co/TVB3jEfYOf","https://twitter.com/Rambovicky"
"872",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/sobandevarajan"
"877",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/vijayroger23"
"880",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/Gang_of_BS"
"886",1,"#Rajinikanth To receive PadmaViBushan awards on Jan 26th...!
#Lingaa #Superstar Congrats  @superstarrajini http://t.co/49nb5gPoUN","https://twitter.com/the_ActorVijay"
"898",1,"""@YogiTweetz: Amitabh Bachchan
RajiniKanth
Sanjay Leela Bhansali
Salim Khan 
Are finalised for Padma awards dis year..!!""","https://twitter.com/YASHOK_KUMAR"
"899",1,"DeseRved PersoNs (y) ""@YogiTweetz: Amitabh Bachchan
RajiniKanth
Sanjay Leela Bhansali
Salim Khan 
Are finalised for Padma awards dis year.""","https://twitter.com/Teju912"
"915",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/iamvinothbabu"
"916",1,"#Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic ... - Zee News http://t.co/OHdrmLlJb9","https://twitter.com/757LiveNews"
"917",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/unnimolpr2014"
"921",1,"#Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic ... - Zee News http://t.co/OQLKH20ezW","https://twitter.com/757LiveIN"
"923",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/unnimolpr2014"
"925",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/unnimolpr2014"
"929",1,"RT @YogiTweetz: Amitabh Bachchan
RajiniKanth
Sanjay Leela Bhansali
Salim Khan 
Are finalised for Padma awards dis year..!!","https://twitter.com/iamkvp"
"930",1,"""@YogiTweetz: Amitabh Bachchan
RajiniKanth
Sanjay Leela Bhansali
Salim Khan 
Are finalised for Padma awards dis year..!!"" No PK. Thanks","https://twitter.com/ItsVenkatT"
"931",1,"I liked a @YouTube video from @remixmama http://t.co/TqIaOBlWey Superstar Rajinikanth - Birthday - Tribute","https://twitter.com/jeffrey10raymon"
"932",1,"Amitabh Bachchan
RajiniKanth
Sanjay Leela Bhansali
Salim Khan 
Are finalised for Padma awards dis year..!!","https://twitter.com/YogiTweetz"
"933",1,"RT @geejeyz: Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/SUBBU15061974"
"936",1,"RT @DeMOCKERYcy: ""Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic ... - Zee News"" http://t.co/IUIy0ISzC8","https://twitter.com/AAPChennai"
"940",1,"""Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic ... - Zee News"" http://t.co/IUIy0ISzC8","https://twitter.com/DeMOCKERYcy"
"941",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/LakkineniBas"
"961",1,"Thalaivar fans, lets trend this tag:  #PadmaVibhushanRajinikanth. use this to wish our Superstar #Rajinikanth !!!","https://twitter.com/geejeyz"
"966",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/Raazz_Rajesh"
"969",1,"Advani, Amitabh, Ramdev, Rajinikanth may receive Padma awards on Republic Day http://t.co/J53DuTIMsw","https://twitter.com/Ceeynte"
"972",1,"RT @ridhima_says: How #KamalHaasan sir offered his mike wn #Rajinikanth ji's didn't work. they shared it till almost half of their convo inâ¦","https://twitter.com/BeingAjayK"
"978",1,"Superstar Rajinikanth to receive Padma Bhushan award from Obama on Jan 26th Republic Day. He deserves it completely.","https://twitter.com/sid2tweet"
"989",1,"RT @rajinifans: Superstar Rajinikanth will be receiving PADMA VIBUSHAN award on 26 January Republic Day.

This is 2nd highest... http://t.câ¦","https://twitter.com/sobandevarajan"
"994",1,"Superstar Rajinikanth will be receiving PADMA VIBUSHAN award on 26 January Republic Day.

This is 2nd highest... http://t.co/DhGi5lYbnM","https://twitter.com/rajinifans"
"999",1,"RT @ridhima_says: The gestures &amp; comfort level between #KamalHaasan sir &amp; #Rajinikanth ji showed their friendship- how i wish their fanclubâ¦","https://twitter.com/iPriyaTwts"
"1001",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/Theophiluskuma2"
"1014",1,"Lingaa Truth Revealed
Superstar Rajinikanth fans should hear this conversation https://t.co/QvMLD3XGgC
@Premgiamaren @itisprashanth","https://twitter.com/SelvarajSiva"
"1015",1,"Lingaa Truth Revealed
Superstar Rajinikanth fans should hear this conversation 
https://t.co/QvMLD3XGgC
@KokkiOfficial @vidya_05","https://twitter.com/SelvarajSiva"
"1017",2,"U have the next generation of tamil film industry. 
Be honestly!! Ur looks like super star rajinikanth.
Thank you!","https://twitter.com/tssbeat"
"1020",2,"Congrats thalaiva,so proud of you and happy for you #Rajinikanth ,#PadmaVibhushan","https://twitter.com/AnuSarvana"
"1024",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/eeshanjgd"
"1027",1,"The gestures &amp; comfort level between #KamalHaasan sir &amp; #Rajinikanth ji showed their friendship- how i wish their fanclubs were cordial too!","https://twitter.com/ridhima_says"
"1028",1,"How #KamalHaasan sir offered his mike wn #Rajinikanth ji's didn't work. they shared it till almost half of their convo in Shamitabh's event.","https://twitter.com/ridhima_says"
"1029",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/savydi"
"1031",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/GANESHGMG"
"1032",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/GANESHGMG"
"1035",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/GANESHGMG"
"1040",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/MaNaSAhMeD6"
"1047",1,"RT @tamil_films: Superstar #Rajinikanth to get #Padma award http://t.co/z8gY907bwY","https://twitter.com/Santhoshkumarv2"
"1048",1,"RT @cinema_lead: #Rajinikanth to be awarded #PadmaVibhushan - http://t.co/Gr5rKrfg5u @RBSIRAJINI @superstarrajini @rajini_fanclub http://t.â¦","https://twitter.com/Santhoshkumarv2"
"1049",1,"RT @rajinifans: #Rajinikanth did not study much but questions are asked about him in MBA exam now.

This is the real achievement! http://t.â¦","https://twitter.com/Santhoshkumarv2"
"1053",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/Santhoshkumarv2"
"1054",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/Santhoshkumarv2"
"1057",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/ritarakesh"
"1058",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/nandyala487"
"1062",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/devashak"
"1068",2,"Finally #PadmaVibhushan feels proud 
S super star #Rajinikanth @superstarrajini receives  #PadmaVibhushan on 26th jan @delhi","https://twitter.com/DeepakDhanus"
"1070",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/YoungJees"
"1075",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/krisskishore"
"1076",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/alwaysNAGA"
"1079",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/pradeep_jgd"
"1080",1,"In bangalore booking a @Olacabs in app is like trying to get a first day first show ticket for rajinikanth.'s movie... finally got it...","https://twitter.com/arunrajiah"
"1082",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/dineshsn117"
"1084",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/prasan191990"
"1085",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/euniverse800"
"1086",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/anandtcr88"
"1087",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/issime_miyake"
"1090",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/SUBBU15061974"
"1091",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/DayaVjFan2"
"1094",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/issime_miyake"
"1098",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/SUBBU15061974"
"1099",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/SUBBU15061974"
"1101",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/sobandevarajan"
"1104",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/MankuKishore"
"1106",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/senthilbalajis"
"1107",1,"RT @shivajisajiv2: ""@RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/â¦","https://twitter.com/jprincejesr"
"1112",1,"""@RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/tDXd7TMinY""","https://twitter.com/shivajisajiv2"
"1113",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/patsriniev"
"1115",1,"RT @RajiniFC: Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/raaja_zheik"
"1116",1,"RT @KamleshBarwal: @SriSri has been conferred highest civilian awards by many countries abroad. India must too. http://t.co/nyq8OWIAXm @PMOâ¦","https://twitter.com/bharathey"
"1117",1,"Superstar #Rajinikanth to be awarded #PadmaVibhushan on Jan 26th !!! #PadmaVibhushanRajinikanth http://t.co/sanA49XIBa","https://twitter.com/RajiniFC"
"1121",1,"RT @MediaTimez: #Superstar #Rajinikanth 's crown is decorated with valuable diamond named #PadmaVibhushan http://t.co/xgd89hiDWR http://t.câ¦","https://twitter.com/LavanyaHolic"
"1128",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/nag_jb"
"1130",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/saisuperb1"
"1131",1,"Shankar

Modi confers Padma awards on Baba
Ramdev, Rajinikanth, Advani, and last but not
the least LK Advani.","https://twitter.com/karthishr"
"1141",1,"Superstar Rajinikanth will be receiving ""Padma Vibhushan"" award on Jan 26th, in the presence of US Pres. Barrack Obama! announcement awaits!","https://twitter.com/DhilibanM"
"1145",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/Gang_of_BS"
"1146",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/suriyasriram"
"1150",1,"RT @RajiniFC: Superstar #Rajinikanth to receive the #PadmaVibhushan award on Jan 26 ! Congrats @superstarrajini !! #PadmaAwards #PadmaVibhuâ¦","https://twitter.com/wasimakram7550"
"1154",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/sreesathya24"
"1155",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/johnrarulraj"
"1158",1,"RT @uktamilbo: @Amaran20 Yes, after #Rajinikanth - the second most appropriate and most likely option is Vijay, considering his massive UK â¦","https://twitter.com/MohammedIhlas1"
"1159",2,"#Rajinikanth I just did a live programme on TenX where they said Rajini ""may"" get #PadmaVibhushan - If true, I am so happy and proud.""","https://twitter.com/shivajisajiv2"
"1161",1,"RT @shivajisajiv2: ""@ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/uzefi0rAS2 http://tâ¦","https://twitter.com/jprincejesr"
"1162",1,"RT @ILuvCinemaTamil: #Rajinikanth to be awarded #PadmaVibhushan on #Jan 26th

Click Here âºâºhttp://t.co/jPFQCEEuTT http://t.co/GVLczcP3nB","https://twitter.com/senthilbalajis"
